Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCF30,OUT027,3419.452263717704
FDK03,OUT035,4180.125944236117
FDT45,OUT017,1010.1796508920845
NCC54,OUT027,5221.094541126919
FDP08,OUT018,2882.152491480945
FDU44,OUT046,2672.9063306075486
DRG39,OUT035,1024.6181782364793
FDU32,OUT049,2091.7929855480834
FDY27,OUT049,2883.0376854225055
NCP54,OUT013,1973.3927271390698
NCZ41,OUT049,2114.7166927408957
DRL49,OUT013,2298.1225129853997
FDI05,OUT018,968.8303906736296
FDY56,OUT045,3586.9729553057987
DRC13,OUT013,2057.5758070495785
NCV29,OUT017,2958.42754237936
FDR24,OUT049,1583.1588223099197
FDZ34,OUT018,2778.139972366177
FDP37,OUT035,2158.022949360388
FDX08,OUT027,4364.178212690398
FDS57,OUT045,2169.344777904244
NCG18,OUT049,1720.8995605233745
FDK25,OUT018,2435.9302041412207
FDH53,OUT049,1440.795066376072
DRI59,OUT018,3259.3756213738816
FDA52,OUT046,2816.340267177914
FDT20,OUT010,-1226.3654993774398
FDE36,OUT019,737.9338475602942
FDI24,OUT017,2879.1928397102574
FDB28,OUT018,2824.0381677914793
FDV11,OUT017,2960.052305195825
FDP01,OUT046,2507.1250999065187
FDD34,OUT027,4025.263554165981
FDJ50,OUT027,2354.0941584508755
FDZ44,OUT013,1970.4211576116504
DRO59,OUT035,1385.7139319546031
DRB48,OUT045,623.5476289225323
FDR21,OUT018,2498.412819440283
NCE42,OUT010,1777.6864499456437
FDO23,OUT046,1499.3632934446405
NCE30,OUT018,3039.9516537421155
FDQ22,OUT035,785.4286516815366
FDY01,OUT045,1826.0817073951112
FDS08,OUT017,2961.6965014737375
FDG28,OUT018,3639.028529918688
FDQ51,OUT018,583.3243921290937
FDB05,OUT017,4013.14141789489
FDO56,OUT049,2045.92913849559
FDE02,OUT018,1240.1008183583217
FDN45,OUT017,3613.0216639652144
FDS09,OUT013,877.8776528260951
NCA54,OUT018,2573.23544536042
FDP09,OUT010,1452.7383317254903
FDC53,OUT045,1515.2138714503094
NCM55,OUT017,3045.7103140811764
FDL09,OUT018,2428.223193351396
FDA11,OUT019,-384.2989124938373
FDA50,OUT045,1403.8464226464944
FDC23,OUT017,2981.631941785098
FDE22,OUT049,2625.191722669598
FDD23,OUT046,3034.9815492606185
NCA29,OUT049,2813.7126917966057
FDK38,OUT046,2375.55265602415
DRC13,OUT046,1975.4985382019086
NCP43,OUT049,2931.675502610933
FDX28,OUT049,1663.7125850845814
FDF08,OUT049,1625.6541036208205
FDZ33,OUT046,2363.587492750101
FDD10,OUT049,2971.4611362765963
FDO58,OUT017,2686.291299689209
FDI50,OUT017,3820.5276597145203
FDO58,OUT045,2563.62449339416
FDX08,OUT013,2947.0060004969437
NCK17,OUT010,-1224.486623654837
FDF39,OUT035,4284.679476639854
FDU45,OUT010,-74.53984610595569
NCJ18,OUT018,1548.2136456419107
DRC27,OUT019,1987.7012511398311
DRC25,OUT035,1505.5706103025127
FDU59,OUT035,2700.736297223934
FDU28,OUT035,3168.8413155864537
NCP30,OUT046,665.5074958051862
FDB39,OUT018,593.956313988544
FDE41,OUT013,1448.7992401982578
DRH11,OUT010,-987.6604471241322
FDA58,OUT045,3642.452479894063
FDU50,OUT046,1841.71579234217
FDM34,OUT013,2095.6424730336857
FDM44,OUT027,3133.1528777886697
FDR39,OUT045,2845.2441301431654
FDM25,OUT045,2771.8116312747356
FDQ49,OUT049,2645.26840690266
DRH25,OUT018,581.0448203233871
FDM09,OUT027,4194.808253297216
FDL44,OUT019,716.7406972074898
NCR42,OUT018,251.7396932356778
DRL59,OUT046,891.2724930447496
FDX43,OUT013,2735.380421898592
DRK47,OUT010,1668.7902766826437
FDU48,OUT018,1834.0754830527385
FDY12,OUT045,793.2148976675517
NCN43,OUT018,1681.5524560234967
NCM55,OUT018,2624.986105495795
FDQ21,OUT027,3415.4646749996245
FDX13,OUT035,4138.793551567522
NCK30,OUT027,5414.524911970561
FDG20,OUT049,2942.47982128885
DRG27,OUT017,770.2307624085317
FDY14,OUT018,3843.2695876637017
FDP59,OUT035,1852.2934047800914
FDU60,OUT017,2838.4947595366953
NCC18,OUT019,750.2907713539535
DRJ39,OUT017,3561.338597625092
FDS07,OUT049,1941.8878682696231
FDM08,OUT027,5045.960165630648
FDP51,OUT045,1899.1848525512946
FDU16,OUT035,1494.2440808646052
FDH12,OUT013,1742.4005416652349
DRE48,OUT010,1180.4149949918592
NCL42,OUT027,5278.802008659584
FDR21,OUT045,2742.0004727349938
NCW29,OUT035,2247.184555678678
FDO11,OUT013,4046.7705964735196
NCM31,OUT049,2327.6370362858465
FDV35,OUT019,554.34898636143
FDF58,OUT017,1123.7412213914558
NCE43,OUT049,2739.781561412832
FDA02,OUT035,2441.6103110303784
DRL37,OUT010,-1191.0083019521683
FDR24,OUT018,1244.551954513543
FDW59,OUT049,1459.8190515352612
FDS22,OUT049,893.6793987283297
FDW24,OUT017,942.3058876212513
FDU24,OUT035,1699.8153953281694
FDA21,OUT027,4406.483163790889
FDH58,OUT027,3323.920494430781
FDW36,OUT018,1399.286316200937
FDI45,OUT027,4238.716440403148
FDU01,OUT018,2743.6998975558495
FDF35,OUT027,3207.5023515727044
FDU43,OUT019,1926.912058606848
FDE24,OUT019,389.44877128663825
FDK50,OUT049,2726.113726814441
FDG31,OUT045,975.8745036942184
FDC60,OUT045,1422.853572064395
FDL36,OUT013,1492.012733088875
FDP21,OUT013,3080.1065688840986
FDW16,OUT045,1418.3091577083346
FDX02,OUT017,3612.359500351179
FDQ58,OUT027,3907.2315960438273
FDT51,OUT046,1836.808119268234
FDD59,OUT049,1447.5130957365486
NCM42,OUT018,1448.224718380728
FDA57,OUT018,403.28510392435646
FDZ48,OUT035,1947.3401804140585
FDE46,OUT045,2362.0308508615326
NCZ30,OUT019,12.966700420685356
FDB56,OUT017,3161.9324262806767
FDA25,OUT027,3201.373492563049
FDD20,OUT013,2069.182904504546
FDL25,OUT013,1559.9787711990516
NCO18,OUT049,2882.389685516691
FDJ45,OUT017,886.8449545168162
FDR12,OUT035,2904.704210086554
NCF19,OUT010,-1152.0477234216737
FDK25,OUT046,2676.485549458764
NCR17,OUT046,1833.7714982404532
FDC52,OUT046,2427.4814604324115
NCA54,OUT017,2953.4901188579547
FDR45,OUT010,1868.7783552231372
NCM19,OUT049,1902.0476399393583
FDF39,OUT027,5612.317753299218
FDX23,OUT049,1666.058549360237
FDD58,OUT027,3048.615451737053
FDX28,OUT013,1611.877342142764
NCD31,OUT013,2592.6405868801235
FDU57,OUT018,2151.736341021058
FDI27,OUT046,763.1420689052586
NCM42,OUT046,1710.4502725151992
FDD32,OUT027,2849.8525691808036
FDI34,OUT013,3679.026067716477
NCM29,OUT049,2178.343629115734
FDG46,OUT018,1575.2076820615148
DRC01,OUT010,-1062.5785369088755
FDB15,OUT027,5537.873908991237
NCA17,OUT027,3842.3271256139988
FDF10,OUT046,2374.3357391659315
FDR26,OUT027,4244.825247481624
FDI02,OUT049,1955.7729465718621
NCM54,OUT010,94.63967323032875
FDF14,OUT013,2475.886412780914
FDJ33,OUT010,47.06326570426802
FDM20,OUT035,4062.8677070237773
FDC03,OUT027,4544.966768718494
NCX05,OUT046,1856.9539790617832
NCM41,OUT027,2936.2689350260594
NCU29,OUT010,446.7262883475307
FDQ59,OUT017,1511.8508204294749
FDH46,OUT010,-239.71006193158655
FDH09,OUT013,1066.1956878622836
NCD06,OUT045,667.8429066467506
FDC15,OUT035,2546.6641138694854
DRD37,OUT027,2195.289547910741
FDT28,OUT027,3805.384395029445
FDR28,OUT027,4078.54261181155
FDT38,OUT017,1456.2855381982836
FDV34,OUT027,2721.62143000612
FDY52,OUT035,1147.4108191845494
FDB34,OUT013,1424.2437153136707
DRL23,OUT018,1438.1160794694338
DRB24,OUT046,2443.744218421754
FDJ50,OUT046,931.1392016685686
FDQ49,OUT035,2661.1135894925437
FDP20,OUT035,2174.6213698335864
FDV19,OUT027,4064.3738187980853
NCR54,OUT045,3001.06822831277
FDO09,OUT010,2210.818183313004
FDS57,OUT018,1988.017603448333
FDN10,OUT049,1975.4629667222466
FDV23,OUT049,2104.507096176734
FDY28,OUT049,3483.9116393556515
DRG51,OUT013,2626.320768551251
FDD45,OUT019,-386.0984428359178
NCL18,OUT027,4449.277598876809
NCM29,OUT013,2121.775063697594
FDF17,OUT027,4540.730484853123
FDE22,OUT017,2671.533533439449
FDQ22,OUT017,742.7517436142787
FDS01,OUT013,2922.733367946739
FDW35,OUT027,2182.4871165933146
FDJ33,OUT046,2017.3737349432254
NCF54,OUT035,2841.25041798749
FDE09,OUT013,1839.8217493081015
NCE06,OUT045,2454.8341802028867
DRH49,OUT049,1395.6467260803915
FDY43,OUT045,2661.5919521217297
NCT05,OUT017,4128.08669456624
FDZ34,OUT045,2992.1497207166176
FDL38,OUT017,1604.329466739916
FDZ31,OUT017,3184.013263934343
FDR14,OUT035,994.8875078340466
NCN54,OUT049,1352.6471619309673
NCC42,OUT027,3677.7156085395363
FDK08,OUT017,1790.3777699950556
FDP59,OUT013,1786.1227554131992
FDV22,OUT035,2689.4043118279947
FDD33,OUT035,3867.8899626427165
DRE60,OUT027,4997.868238468933
FDK52,OUT046,3561.207144583048
FDA02,OUT017,2440.971509385334
FDM56,OUT049,1886.171093617506
FDE57,OUT035,2439.5235503117683
FDM32,OUT045,1411.015139014678
NCQ30,OUT027,3369.226255780756
FDQ27,OUT027,3184.2591164950572
FDT60,OUT027,3448.7273137383672
FDU43,OUT049,3970.530870503292
NCO55,OUT035,1835.225000700972
FDG02,OUT045,2996.9306573059976
FDJ28,OUT013,3040.4136035271
FDP40,OUT045,1748.8223693376408
FDJ38,OUT045,3027.922753597298
NCC54,OUT017,3909.758933753883
NCZ41,OUT046,2002.5599633645238
FDK38,OUT019,504.50664771947754
FDU52,OUT013,2476.347427522661
FDC40,OUT046,1237.3766053026307
NCR30,OUT017,1281.5666358559793
NCN18,OUT017,1848.1221264526293
FDB50,OUT035,1427.4958730950607
FDG04,OUT013,3003.41625847836
FDR26,OUT035,2917.1605727627175
NCT17,OUT018,2709.7307642600344
FDX35,OUT027,5084.196715043808
FDS12,OUT046,2015.506155648673
NCZ29,OUT027,3455.7084967901674
FDB38,OUT010,734.217350195793
FDP12,OUT013,714.580899304869
FDP22,OUT046,884.6894940463171
FDS26,OUT018,3788.4198019095147
FDR52,OUT046,3058.4459070739813
DRJ13,OUT046,2542.58959064115
FDU48,OUT027,3545.79097565323
FDE29,OUT035,1097.519694359858
NCT29,OUT049,2040.6573154740413
DRK37,OUT018,2695.3717910002642
FDK55,OUT046,1431.3060354005806
FDR07,OUT046,1581.2809553421066
FDO21,OUT027,5050.320978469461
FDK46,OUT049,4204.376319530813
FDB12,OUT045,1648.3413794378575
FDT31,OUT027,4490.980677947524
FDJ33,OUT045,1948.864118745024
FDC26,OUT027,3227.058887860416
NCQ02,OUT045,2892.5251107139125
FDP08,OUT010,1202.8999401229667
FDB11,OUT027,5047.819435633428
FDV55,OUT013,2397.8300266065694
FDW20,OUT049,2087.335220005714
NCJ18,OUT019,-49.92052758521231
FDC41,OUT018,916.1149839212239
FDE14,OUT027,3161.334658212384
FDG35,OUT013,2900.43226547249
FDF45,OUT035,1179.8705723973294
FDS19,OUT027,2785.928375443632
FDS58,OUT019,681.8027541109832
FDA26,OUT017,3582.971281038216
FDM32,OUT049,1563.6392645479896
FDL45,OUT046,2022.2368014397762
FDZ55,OUT049,2679.502566929825
FDY37,OUT049,2435.4630471790774
FDO46,OUT046,3072.6069782655177
FDQ60,OUT046,1951.3269412205168
FDA19,OUT018,1838.763830085436
FDL15,OUT046,2463.9177140875936
FDM10,OUT018,3082.8445726626182
NCL05,OUT017,821.4886761024618
DRK49,OUT010,-1222.3591325984298
NCE18,OUT027,5392.700818108588
FDG40,OUT049,667.5619740920251
DRI59,OUT045,3451.5704120177616
FDK28,OUT035,4162.77095760227
NCD06,OUT019,-1179.2858388974803
FDO11,OUT019,2114.598140551548
FDK27,OUT046,1930.8964239938355
FDT43,OUT027,2329.974931773193
FDD38,OUT018,1452.411306782411
FDA16,OUT049,3556.522424717484
FDL14,OUT027,3980.1631618564397
NCM17,OUT049,825.2329405249668
FDD20,OUT045,1957.3765643820225
FDA40,OUT045,1378.8086429660357
FDL43,OUT045,1207.0022214963092
FDV15,OUT045,1565.6404606841252
FDE52,OUT046,1451.8820563779555
NCL17,OUT010,365.73109493415495
NCJ31,OUT045,3664.63251602909
FDR60,OUT045,1193.4442604412711
NCA18,OUT035,1965.2344354470738
FDS21,OUT027,2533.380172741248
FDW09,OUT035,1461.1484631307012
FDL26,OUT035,2633.9445902359
FDS47,OUT018,1157.8052340377894
FDC39,OUT046,3197.8470346035438
FDT51,OUT035,1986.615770876017
FDK40,OUT035,4279.784968159406
NCG19,OUT045,3600.034834989947
FDZ07,OUT046,1088.279983866956
FDF08,OUT027,2962.9724241601384
FDO04,OUT013,930.5922631531344
FDK41,OUT018,1034.1777875152184
FDP15,OUT049,4127.8976141942785
NCD43,OUT018,1382.9929855945306
NCP18,OUT013,2376.4243147117854
FDZ51,OUT046,1556.3985049638745
DRH13,OUT035,1872.8294060366502
FDF38,OUT045,689.2335002402658
NCI43,OUT045,725.6138318857209
FDM38,OUT027,2414.615275348511
FDS03,OUT013,1092.6403322885922
DRJ47,OUT017,2837.5541447680594
FDT50,OUT010,-372.4790602281829
FDV02,OUT046,2694.383842695214
NCG18,OUT017,1750.1213238512019
FDW52,OUT046,2642.3588149088437
FDS40,OUT035,746.8354647139281
FDN31,OUT017,3163.9738121837063
FDA37,OUT045,1974.0583578935843
FDA15,OUT046,3909.761798218952
FDL39,OUT046,2870.0222253234456
FDJ53,OUT045,1857.785843376275
FDX22,OUT013,3407.7844360158742
NCZ42,OUT045,3678.7900638789924
FDD56,OUT027,4313.23982122089
FDD40,OUT017,3178.9755658081804
FDS50,OUT013,3475.259748415916
NCN14,OUT013,2944.2038690678883
FDT15,OUT013,2989.250223334282
NCS18,OUT027,3157.0155767750875
NCO26,OUT010,-120.89282414207617
FDF58,OUT018,738.8052333207411
NCB19,OUT013,1389.763359555427
FDH26,OUT017,2433.3077948091923
DRB24,OUT027,3871.368885176258
FDA49,OUT018,1149.890362352035
FDB32,OUT045,1516.1208259469954
FDI36,OUT017,3268.1515838400865
NCA17,OUT010,462.2920820431393
FDH22,OUT013,2008.0494593761136
NCM26,OUT018,2151.209921576371
FDT15,OUT027,4407.99898338367
FDB16,OUT018,1088.7121170118676
NCP54,OUT027,3398.3620053034047
FDJ36,OUT013,1709.0396570153443
FDO28,OUT045,1821.3915449353003
FDU09,OUT013,963.7545519143828
FDF29,OUT017,2193.0141460594805
FDY08,OUT013,2323.056952275514
DRJ59,OUT018,368.9282195022329
FDT23,OUT027,2789.034895443985
FDU15,OUT018,420.29311798661206
FDT47,OUT013,1653.3269663512801
FDI53,OUT019,716.0322021218653
FDR59,OUT018,3913.4723334777455
FDD53,OUT035,808.4682926259859
FDY51,OUT017,3580.6510705561213
FDT04,OUT049,707.9023052475909
FDU51,OUT049,2943.0711891090286
FDG14,OUT035,2634.180697232248
NCU06,OUT045,3543.646945306248
DRG25,OUT046,2938.7029245861127
DRH49,OUT035,1487.7770543510946
FDN15,OUT035,2377.304802003876
FDL43,OUT018,975.8901312567164
NCT18,OUT049,2958.5532516627227
NCB31,OUT013,4099.796401644361
FDK57,OUT035,2041.011312729825
FDY04,OUT019,715.4172806816316
NCP54,OUT046,1920.8972644303299
FDF41,OUT013,3848.836512529567
FDM01,OUT045,1629.9062084324087
FDW03,OUT045,1663.0233755590534
FDF28,OUT045,1920.7934363232703
FDY37,OUT017,2450.668534358542
FDQ03,OUT017,3895.333619356018
FDP51,OUT027,3412.5204540651384
FDJ40,OUT017,1907.8968647884335
FDC32,OUT049,1630.9843522949873
DRI49,OUT027,2723.1590032270365
NCW54,OUT017,976.8863049676952
FDF09,OUT017,792.1249330566441
FDP45,OUT018,3722.0790282588005
DRJ23,OUT018,2702.05955746594
FDS59,OUT017,1946.0087009367817
FDY08,OUT046,2267.4200480689888
FDX16,OUT049,2427.891047130876
FDY16,OUT018,2664.0451544286207
FDK32,OUT035,2655.0628998687266
FDQ22,OUT013,699.0132643619659
NCC31,OUT018,2180.730799690547
FDG58,OUT049,2574.1345236666884
DRF48,OUT013,3008.8394457794793
DRH36,OUT049,1278.2237455756085
NCR30,OUT035,1338.3148850171278
FDB03,OUT019,1879.1293513715127
FDZ28,OUT027,3489.6434806778625
FDR35,OUT017,3268.8883152200833
DRD15,OUT027,5127.152090201888
FDJ33,OUT019,109.96711828363595
FDA56,OUT010,62.37179299892705
FDP56,OUT046,838.4378406926312
NCT30,OUT046,765.0933869811529
FDK15,OUT017,1714.5549126530127
FDH44,OUT018,2141.6433704594288
FDV01,OUT013,2559.2444005041557
DRG03,OUT017,2532.5379728392304
FDG50,OUT027,2941.2103487819572
FDR16,OUT010,1481.711511853438
FDZ60,OUT046,1724.817849646584
DRG03,OUT045,2386.53645119839
FDS56,OUT018,3968.394604618131
FDU33,OUT045,705.400613343427
DRD27,OUT035,1750.3676935346007
FDW22,OUT046,3563.3586439983856
DRA24,OUT045,2552.3219182599673
FDF38,OUT049,837.1873899998188
FDX48,OUT013,2541.3536592691235
FDS58,OUT018,2325.597134455778
FDC32,OUT046,1526.6255687923876
NCQ29,OUT045,4043.7373757726
DRK39,OUT018,1087.0444841034468
NCS38,OUT017,1894.8963143209407
DRO47,OUT013,1823.5528469970377
DRG27,OUT027,2151.648734273298
FDC57,OUT027,4563.3369696069085
FDS55,OUT046,2368.2700852242606
NCJ06,OUT018,1615.6038115918254
FDO01,OUT019,239.9224832386751
NCM55,OUT045,2859.2318586775987
FDC52,OUT049,2530.317621625754
FDQ15,OUT045,1256.383212669683
NCT30,OUT027,2205.2441097920087
NCR42,OUT027,1978.9882506203103
FDD28,OUT035,1075.108638019757
FDQ34,OUT049,1747.0601767422409
FDZ12,OUT027,3720.715516014161
DRE13,OUT019,-515.5082497196615
NCN07,OUT019,218.46858895335845
FDM28,OUT035,2992.938805744812
FDI10,OUT017,2859.675001971466
FDQ25,OUT013,2818.4470386386824
FDA38,OUT010,1863.7978684009909
DRI13,OUT049,3510.6264868162525
FDY20,OUT027,2980.067003166039
NCZ53,OUT035,3116.581402562385
NCM31,OUT013,2302.2446841187643
DRB01,OUT017,3074.223960175316
DRF37,OUT046,4107.634533167752
NCF42,OUT049,2849.5137660625387
FDF16,OUT018,2064.9402554298217
FDB41,OUT013,840.639848396991
FDR34,OUT013,3670.874277514199
FDR15,OUT018,2253.6436901845827
NCV42,OUT019,-129.2108585176237
FDW51,OUT035,3536.8736970213176
FDU36,OUT017,1680.218408586853
FDX60,OUT049,1412.1407371111
FDY03,OUT035,2000.2265086446023
FDW55,OUT045,3934.4748972779544
FDT01,OUT010,1474.8953531838897
FDG58,OUT013,2522.2769913108364
FDK21,OUT017,4047.082513008595
NCS41,OUT019,991.0247418825106
FDS10,OUT045,2813.457488743912
NCT53,OUT046,2620.241101145151
FDJ28,OUT018,2731.9295405968714
FDX44,OUT045,1386.6328268889652
FDT20,OUT018,413.295002844033
FDO44,OUT017,1897.3170677824005
NCX17,OUT049,3791.5137420316105
FDY01,OUT017,2018.6966450802956
FDJ12,OUT027,4818.085236479014
DRK35,OUT018,351.7466943634547
FDD47,OUT019,809.1454965027801
NCM53,OUT035,1849.4781422205942
FDO45,OUT013,1486.2948978987688
NCM42,OUT010,-183.07847043801064
FDE04,OUT046,2870.2982294092412
NCI30,OUT027,5329.392638973216
FDZ19,OUT013,2830.308430506449
FDW57,OUT013,2870.164201287526
FDA25,OUT013,1751.9322548156256
FDT22,OUT046,953.6283362750071
FDP51,OUT013,1976.6035250299542
FDD48,OUT027,3323.8145231805447
FDY39,OUT035,3092.279839540294
FDO48,OUT010,1651.8208465272191
FDD23,OUT027,4464.196285629168
DRN35,OUT027,2082.5842054124255
FDT01,OUT035,3573.3602662773956
FDC20,OUT010,-965.3086478495451
DRJ35,OUT035,1175.4798668495632
FDB32,OUT046,1556.573059222355
FDL24,OUT046,2807.1968646854552
NCV42,OUT035,1922.2845401569498
FDZ46,OUT046,1745.4858091661026
FDC15,OUT013,2435.3604534256383
FDD08,OUT019,-1214.1245254946234
FDY50,OUT049,1486.1308947280022
FDD36,OUT013,1954.0678575071206
FDG57,OUT027,2295.085880479362
FDL21,OUT018,460.9281717380429
FDN16,OUT027,3110.114369551576
FDJ09,OUT027,2207.102458288476
FDS01,OUT010,975.3319005477072
FDV33,OUT017,4253.084495753066
DRE12,OUT017,1911.17733374418
FDR07,OUT013,1629.114140558544
FDP48,OUT010,1051.8693476184292
NCB55,OUT035,1040.3774589512338
FDQ08,OUT013,1100.4124374042353
FDR34,OUT035,3838.254051308898
FDO33,OUT046,1788.2410825378383
FDP13,OUT045,636.728649886669
FDX12,OUT049,3981.619471849399
NCT06,OUT049,2712.881810043129
FDR16,OUT019,1508.2869660882902
FDE36,OUT046,2675.764021321797
FDZ36,OUT049,3075.42352800565
FDV13,OUT045,1434.6632557005182
NCZ17,OUT035,752.8328924683722
FDU56,OUT045,2880.0838595036766
FDM09,OUT035,2885.7783992455916
FDV02,OUT017,2789.0173456614652
FDS34,OUT018,1565.2483118527093
FDA11,OUT049,1644.1662662912054
FDP09,OUT017,3455.862416944956
FDB29,OUT027,3306.2440406728847
FDT19,OUT017,2925.393594855667
DRH15,OUT017,834.8923660872831
FDY38,OUT046,3678.3161321949647
FDF14,OUT027,3905.5188060233877
FDN48,OUT010,-409.2132506339292
FDQ12,OUT013,3687.983726538684
NCJ43,OUT045,2650.421205386573
FDE17,OUT019,545.6884522353184
FDB05,OUT035,4043.438596443315
FDH10,OUT045,2983.2146515926997
NCR06,OUT017,772.660021767616
FDU32,OUT018,1709.6136642777292
FDD56,OUT049,2919.8107153142228
FDO36,OUT018,2603.0244915818744
FDH16,OUT010,-459.0828840923519
FDX10,OUT018,349.89766713346285
FDZ37,OUT017,1610.5253443733113
FDU31,OUT010,1617.7338944632124
DRC49,OUT049,2335.5271528604435
FDL15,OUT045,2367.403270802589
FDN32,OUT019,1094.4259434152245
DRH59,OUT027,2664.5929594701824
NCU29,OUT049,2450.4034723433547
FDR37,OUT019,1075.0031394748378
FDS14,OUT018,2175.8766463009283
FDU02,OUT027,4985.502445363691
FDJ08,OUT035,3221.3416376652494
NCZ06,OUT045,3895.0319066534903
FDO31,OUT049,1501.7712247287104
FDH31,OUT018,1408.0432493348417
FDS58,OUT017,2690.288166422102
NCA53,OUT027,2272.5220724762007
FDF50,OUT046,3164.856827046022
NCW42,OUT049,3584.1232944325056
NCQ17,OUT045,2396.9151463446897
FDK51,OUT018,3856.114700854142
NCW41,OUT010,596.0829971471101
NCR29,OUT017,1010.7552652922784
FDB08,OUT019,671.5698661924873
FDA40,OUT027,2850.620516748031
FDL14,OUT018,2310.5360575805257
FDB47,OUT046,3274.5553518949855
FDO03,OUT035,3804.680049884806
DRK13,OUT019,1185.0308631052494
FDX13,OUT010,2036.215575007675
FDF52,OUT046,2878.899790424708
FDT11,OUT013,3079.1332590592415
FDB08,OUT013,2612.8272707603537
FDQ28,OUT018,2218.451623380523
FDD29,OUT045,3905.1114324773316
NCQ29,OUT027,5563.332514157626
NCO02,OUT013,1080.705896480934
FDR56,OUT010,1245.1096173428832
NCM54,OUT049,2069.7832854459975
FDP51,OUT035,2056.782362637373
FDT38,OUT013,1359.6540808220252
FDZ20,OUT018,3761.6357449812367
FDJ53,OUT013,1936.7517316688832
